id,label,categories
1015,"1.12,fixed in next release","status,version"
1016,"1.12,Vanilla Bug","complex,version"
1021,"1.13,mojira-reported","topic,version"
1022,"1.13,mojira-reported,stale","status,topic,version"
1023,"1.13,needs checking","status,version"
1024,"1.13,needs checking,stale","status,status,version"
1025,"1.13,plugin","topic,version"
1026,"1.13,plugin,stale","status,topic,version"
1027,"1.13,stale","status,version"
1029,"1.14,mojira-reported","topic,version"
1030,"1.14,mojira-reported,stale","status,topic,version"
1032,"1.14.x,solved","status,version"
1035,"1.2,protocol","topic,version"
1042,"1.21,2.0","version,version"
1043,"1.21,2.0,mod:dataexplorer","topic,version,version"
1046,"1.24.0,invalid","status,version"
1058,"1.4.10 reflow,1.4.4 resize text","complex,complex"
1060,"1.4.11 non-text contrast,wcag 2.1","complex,version"
1062,"1.4.2 audio control,new-test","complex,topic"
1065,"1.5,bug","type,version"
1070,"1.5.4,stale","status,version"
1073,"1.6,1.7","version,version"
1074,"1.6,fixed","status,version"
1075,"1.6,fixed in repo","complex,version"
1079,"1.7,code complete","status,version"
1080,"1.7,modules,bug,priority medium","priority,topic,type,version"
1081,"1.7,security","topic,version"
1082,"1.7,webdav","topic,version"
1084,"1.7.10,cant reproduce","status,version"
1085,"1.7.10,not a extraplanets bug","status,version"
1087,"1.75 point,finish,start","status,topic,unknown"
1089,"1.8,bug","type,version"
1090,"1.8,high-priority","priority,version"
1091,"1.8,s:fixed","status,version"
1094,"1.9,cannot reproduce","status,version"
1097,"1.connectivity,windows","complex,env"
1099,"1.x,2.x","version,version"
1100,"1.x,2.x,dom-repeat,enhancement","topic,type,version,version"
1101,"1.x,2.x,dom-repeat,enhancement,wontfix","status,topic,type,version,version"
1102,"1.x,2.x,enhancement","type,version,version"
1103,"1.x,2.x,in progress","status,version,version"
1104,"1.x,2.x,memory","topic,version,version"
1105,"1.x,2.x,needs investigation,p2","status,unknown,version,version"
1106,"1.x,2.x,needs investigation,p2,wontfix","status,status,unknown,version,version"
1107,"1.x,android","env,version"
1108,"1.x,android,pr welcome","env,status,version"
1109,"1.x,api-feedback","complex,version"
1110,"1.x,api-feedback,needs investigation","complex,status,version"
1111,"1.x,apply-shim","topic,version"
1112,"1.x,blocked","status,version"
1113,"1.x,blocked,dom-if","status,topic,version"
1114,"1.x,bug","type,version"
1115,"1.x,css","topic,version"
1116,"1.x,css,wontfix","status,topic,version"
1117,"1.x,databinding,dom-repeat,enhancement,performance","topic,topic,topic,type,version"
1118,"1.x,databinding,dom-repeat,performance","topic,topic,topic,version"
1119,"1.x,databinding,performance","topic,topic,version"
1120,"1.x,dom-if,enhancement","topic,type,version"
1121,"1.x,dom-if,enhancement,wontfix","status,topic,type,version"
1122,"1.x,dom-repeat","topic,version"
1123,"1.x,dom-repeat,enhancement","topic,type,version"
1124,"1.x,dom-repeat,enhancement,p3","topic,type,unknown,version"
1125,"1.x,dom-repeat,enhancement,p3,wontfix","status,topic,type,unknown,version"
1126,"1.x,dom-repeat,ie11","env,topic,version"
1127,"1.x,dom-repeat,ie11,on roadmap","dev,env,topic,version"
1128,"1.x,dom-repeat,ie11,on roadmap,wontfix","dev,env,status,topic,version"
1129,"1.x,dom-repeat,ie11,wontfix","env,status,topic,version"
1130,"1.x,dom-repeat,wontfix","status,topic,version"
1131,"1.x,enhancement","type,version"
1132,"1.x,enhancement,linter-tool","topic,type,version"
1133,"1.x,enhancement,p2","type,unknown,version"
1134,"1.x,enhancement,p2,wontfix","status,type,unknown,version"
1135,"1.x,enhancement,wontfix","status,type,version"
1136,"1.x,good first issue","priority,version"
1137,"1.x,ie11","env,version"
1138,"1.x,ie11,on roadmap","dev,env,version"
1139,"1.x,interop","topic,version"
1140,"1.x,interop,wontfix","status,topic,version"
1141,"1.x,linter-tool","topic,version"
1142,"1.x,needs investigation","status,version"
1143,"1.x,needs investigation,p1","priority,status,version"
1144,"1.x,needs investigation,p2","status,unknown,version"
1145,"1.x,needs investigation,wontfix","status,status,version"
1146,"1.x,on roadmap","dev,version"
1147,"1.x,p1","priority,version"
1148,"1.x,p2","unknown,version"
1149,"1.x,p2,wontfix","status,unknown,version"
1150,"1.x,p3","unknown,version"
1151,"1.x,p3,wontfix","status,unknown,version"
1152,"1.x,pr welcome","status,version"
1153,"1.x,review then close","status,version"
1154,"1.x,status: next-release","status,version"
1155,"1.x,wontfix","status,version"
1158,"1.x-only,has pull request","status,version"
1160,"1/2,noark 5 v. 4","unknown,version"
1161,"1/2,noark 5 v. 4,besvart-arkivverket,protest","topic,unknown,unknown,version"
1164,"10 important,32 internet explorer","env,priority"
1175,"101-250 xuc,p3,enhancement","type,unknown,unknown"
1184,"1031,security","topic,unknown"
1190,"10th release,fixed","status,version"
1192,"10実施予定,30完了","status,version"
1195,"11 prio: blocker,21 status: confirmed","priority,status"
1201,"11th release,fixed","status,version"
1202,"11th release,help wanted","status,version"
1204,"12 low-priority,21 backend","priority,topic"
1205,"12 low-priority,close?,feature idea","complex,priority,status"
1207,"12 prio: high,21 status: confirmed","priority,status"
1208,"12 prio: high,21 status: confirmed,31 needs: help","priority,status,status"
1209,"12 prio: high,21 status: confirmed,31 needs: help,99 tag: ux editor","priority,status,status,topic"
1210,"12 prio: high,21 status: confirmed,99 tag: ux site admin","priority,status,topic"
1211,"12 prio: high,31 needs: help,42 lvl: moderate","priority,priority,status"
1212,"12 prio: high,31 needs: help,99 tag: ux editor","priority,status,topic"
1213,"12 prio: high,41 lvl: easy","priority,priority"
1217,"12th release,fixed","status,version"
1222,"13 prio: normal,21 status: confirmed,32 needs: review,42 lvl: moderate","priority,priority,status,status"
1223,"13 prio: normal,31 needs: help,41 lvl: easy","priority,priority,status"
1224,"13 prio: normal,31 needs: help,42 lvl: moderate","priority,priority,status"
1225,"13 prio: normal,31 needs: help,99 tag: ux editor","priority,status,topic"
1226,"13 prio: normal,99 tag: ux editor","priority,topic"
1230,"13th release,fixed","status,version"
1232,"14 prio: low,99 tag: ux site admin","priority,topic"
1241,"14741,deploy:ansible","topic,unknown"
1245,"15.12,priority-top","priority,version"
1246,"150エラー チェックの誤り,zz netcommons","status,topic"
1250,"16 points,v16.6","unknown,version"
1252,"16.12,2018","version,version"
1253,"16.12,priority-top","priority,version"
1255,"16h,2h","priority,unknown"
1256,"16h,4h","priority,unknown"
1257,"16h,task","type,unknown"
1261,"17.12,priority-top","priority,version"
1262,"173,181,pycharm","topic,unknown,unknown"
1264,"18.06,priority-top","priority,version"
1268,"1: easy,good first issue","priority,priority"
1269,"1: easy,good first issue,vs-hackathon","priority,priority,topic"
1270,"1: easy,p1: urgent","priority,priority"
1271,"1: easy,p2: important,feature request","priority,priority,type"
1272,"1: easy,p4: nice to have","priority,priority"
1273,"1: easy,qa approved after merge","complex,priority"
1274,"1: easy,qa approved after merge,good first issue","complex,priority,priority"
1275,"1: easy,qa approved after merge,vs-hackathon","complex,priority,topic"
1276,"1: easy,vs-hackathon","priority,topic"
1278,"1day,order","priority,topic"
1285,"1sp,autodiagnóstico","topic,unknown"
1286,"1sp,explorer","topic,unknown"
1287,"1sp,paquetización","unknown,unknown"
1289,"1st campaign!,fixed","status,topic"
1293,"1st priority issue,closed on 'develop' branch","priority,status"
1294,"1st priority issue,to test","priority,status"
1295,"1student,blocked","status,unknown"
1298,"1с:предприятие,управляемое приложение 1с","unknown,unknown"
1303,"2 - do,bug,to fix","status,type,unknown"
1306,"2 - high priority,good first issue","priority,priority"
1307,"2 - high priority,potential idea","complex,priority"
1311,"2 - nominal,fix found,fixed in 3.0.x,pr submitted","complex,status,status,unknown"
1312,"2 - nominal,fix found,pr submitted","status,status,unknown"
1317,"2 - resolved,high,library api","priority,status,topic"
1321,"2 - status: approved,3 - priority: high","priority,status"
1330,"2 - working <= 5,backlog","priority,status"
1331,"2 - working <= 5,critical","priority,priority"
1332,"2 - working <= 5,in progress","priority,status"
1333,"2 - working,3 - done","status,status"
1334,"2 - working,accepted","status,status"
1335,"2 - working,bug,priority-top","priority,status,type"
1336,"2 - working,constraints,help wanted","status,status,topic"
1337,"2 - working,cost: s","priority,status"
1338,"2 - working,cost: s,enhancement","priority,status,type"
1339,"2 - working,enhancement","status,type"
1340,"2 - working,gl","status,unknown"
1341,"2 - working,move to nuget","complex,status"
1342,"2 - working,needs discussion","status,status"
1343,"2 - working,out-of-process","status,status"
1344,"2 - working,ui,ux,bug","status,topic,topic,type"
1345,"2 - working,worker","status,topic"
1348,"2 complexity (medium low),high priority","priority,priority"
1349,"2 complexity (medium low),waiting on pr","priority,status"
1350,"2 days,stretch","priority,topic"
1354,"2 návrh na rozšíření,3 otázka","unknown,unknown"
1355,"2 point,finish,start","status,topic,unknown"
1357,"2 points,impact-1","priority,unknown"
1359,"2 priority,interface","priority,topic"
1360,"2 priority,release 1.0","priority,version"
1363,"2 solved,3 documentation","status,type"
1365,"2 user abandoned,waiting user reply","status,status"
1367,"2 week notice,stale","priority,status"
1370,"2,blocked","status,unknown"
1371,"2,done,started","status,status,unknown"
1372,"2,help-wanted","status,unknown"
1373,"2,help-wanted,small+quick win","complex,status,unknown"
1374,"2,started","status,unknown"
1375,"2,status:in-progress","status,unknown"
1376,"2,test","status,unknown"
1377,"2,tracked","status,unknown"
1378,"2,type: development","type,unknown"
1379,"2,uncategorized","status,unknown"
1380,"2,yoast: management,severity: minor","priority,topic,unknown"
1382,"2-build-deploy,priority-high","dev,priority"
1386,"2-image-quality,3-pdf-broken","topic,topic"
1387,"2-image-quality,4-smask","topic,topic"
1389,"2-medium,feature","priority,type"
1391,"2-medium-priority,discussion","priority,type"
1392,"2-ms,done","status,topic"
1399,"2. enhancement,hacktoberfest","topic,type"
1400,"2. enhancement,help wanted,high-priority","priority,status,type"
1405,"2.* incompatible,not needed","status,version"
1408,"2.0 (es6),nextrelease","dev,version"
1410,"2.0 api change,good first issue","complex,priority"
1413,"2.0 beta test,compact mode,help wanted","status,topic,version"
1414,"2.0 beta test,fixed","status,version"
1416,"2.0 release,lg-video","topic,version"
1417,"2.0,bug","type,version"
1418,"2.0,critical,hard","priority,priority,version"
1419,"2.0,ffi","unknown,version"
1420,"2.0,lang-js","env,version"
1421,"2.0,mac","env,version"
1422,"2.0,proposal","type,version"
1423,"2.0,resolved","status,version"
1424,"2.0,tech debt","dev,version"
1425,"2.0,ui","topic,version"
1428,"2.0-known-issue,bug","complex,type"
1429,"2.0-maybe,abstraction,breaks backwards compatibility,relationship-related,tier1","complex,topic,topic,unknown,version"
1430,"2.0-maybe,data-model-centric,tier3","topic,unknown,version"
1431,"2.0-maybe,tier2","unknown,version"
1432,"2.0-maybe,tier3","unknown,version"
1433,"2.0-no,data-model-centric,tier2","topic,unknown,version"
1434,"2.0-no,incident-related,tier2","topic,unknown,version"
1435,"2.0-no,tier2","unknown,version"
1436,"2.0-prototyped,2.0-yes,breaks backwards compatibility,effort-hours,tier3","complex,priority,unknown,version,version"
1437,"2.0-prototyped,2.0-yes,breaks backwards compatibility,tier3","complex,unknown,version,version"
1438,"2.0-prototyped,2.0-yes,effort-hours,tier3","priority,unknown,version,version"
1439,"2.0-prototyped,2.0-yes,tier3","unknown,version,version"
1440,"2.0-yes,breaks backwards compatibility,tier3","complex,unknown,version"
1441,"2.0-yes,effort-hours,tier3","priority,unknown,version"
1442,"2.0-yes,tier3","unknown,version"
1446,"2.0.3,critical","priority,version"
1447,"2.0.3,design","dev,version"
1449,"2.0.4,from previous","topic,version"
1452,"2.0.6,docs","type,version"
1453,"2.0.6,fixed","status,version"
1456,"2.0.x,attempted,raml-to-jaxrs","status,topic,version"
1457,"2.0.x,fix ready","status,version"
1458,"2.0.x,raml-to-jaxrs","topic,version"
1460,"2.0: coming,feature: dots / paging","topic,version"
1462,"2.0: considering,enhancement","type,version"
1466,"2.1.0,2.2.0","version,version"
1473,"2.1.0-rc.3,to be published","status,version"
1475,"2.1.0-rc.8,to be published","status,version"
1477,"2.1.0-rc.8.3,to be published","status,version"
1480,"2.1.10,2.3.0","version,version"
1483,"2.1.27,bug","type,version"
1489,"2.1.x,2.2.x","version,version"
1491,"2.10,frontend","topic,version"
1493,"2.2,tariffs","topic,version"
1497,"2.2.1,2.3.1","version,version"
1499,"2.2.4,2.3.0","version,version"
1503,"2.2.7,api changes","topic,version"
1504,"2.2.7,help wanted!","status,version"
1505,"2.2.7,performance","topic,version"
1509,"2.2.x,change","type,version"
1520,"2.4.0,help wanted!","status,version"
1521,"2.4.5,2.5.0","version,version"
1524,"2.5,g5k","unknown,version"
1526,"2.5.0,2.6.0,wum","unknown,version,version"
1527,"2.5.0,3.0.0","version,version"
1529,"2.6,enhancement","type,version"
1530,"2.6,g5k","unknown,version"
1532,"2.6.0,wum","unknown,version"
1541,"2.status: invalid,2.status: research","status,status"
1546,"2.x,3.x","version,version"
1547,"2.x,3.x,status: next-release","status,version,version"
1548,"2.x,discussion","type,version"
1549,"2.x,enhancement","type,version"
1550,"2.x,feature request","type,version"
1551,"2.x,fixed","status,version"
1552,"2.x,fixed,logged","status,status,version"
1553,"2.x,ie11","env,version"
1554,"2.x,ie11,pending-response","env,status,version"
1555,"2.x,ie11,pending-response,wontfix","env,status,status,version"
1556,"2.x,in progress","status,version"
1557,"2.x,multilingual","topic,version"
1558,"2.x,needs-submitter-response","status,version"
